Date,BilledVolume,Rainfall,RainfallYesterday,RainfallTwoDaysAgo,RainfallThreeDaysAgo,RainfallTomorrow,MaxTemp,MaxTempYesterday,MaxTempTwoDaysAgo,MaxTempThreeDaysAgo,MaxTempTomorrow,month,weekend,MaxTemp_imp,Rainfall_imp,MaxTempYesterday_imp,RainfallYesterday_imp,MaxTempTwoDaysAgo_imp,RainfallTwoDaysAgo_imp,MaxTempThreeDaysAgo_imp,RainfallThreeDaysAgo_imp,MaxTempTomorrow_imp,RainfallTomorrow_imp
2015-04-29,359,0.23,2.05,2.91,5.91,0.05,17.15,15.370000000000001,14.91,14.35,19.395,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-04-30,394,0.05,0.23,2.05,2.91,0.03,19.395,17.15,15.370000000000001,14.91,22.19,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-01,377,0.03,0.05,0.23,2.05,0,22.19,19.395,17.15,15.370000000000001,21.46,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-02,345,0,0.03,0.05,0.23,0,21.46,22.19,19.395,17.15,18.330000000000002,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-03,389,0,0,0.03,0.05,0.03,18.330000000000002,21.46,22.19,19.395,21.55,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-04,420,0.03,0,0,0.03,1.77,21.55,18.330000000000002,21.46,22.19,16.33,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-05,388,1.77,0.03,0,0,1.57,16.33,21.55,18.330000000000002,21.46,15.09,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-06,341,1.57,1.77,0.03,0,2.3200000000000003,15.09,16.33,21.55,18.330000000000002,13.915,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-07,390,2.3200000000000003,1.57,1.77,0.03,0.75,13.915,15.09,16.33,21.55,14.754999999999999,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-08,357,0.75,2.3200000000000003,1.57,1.77,0,14.754999999999999,13.915,15.09,16.33,17.49,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-09,341,0,0.75,2.3200000000000003,1.57,10.05,17.49,14.754999999999999,13.915,15.09,15.165,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-10,404,10.05,0,0.75,2.3200000000000003,5.71,15.165,17.49,14.754999999999999,13.915,15.15,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-11,369,5.71,10.05,0,0.75,0.16000000000000003,15.15,15.165,17.49,14.754999999999999,15.68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-12,373,0.16000000000000003,5.71,10.05,0,7.37,15.68,15.15,15.165,17.49,11.3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-13,361,7.37,0.16000000000000003,5.71,10.05,7.2,11.3,15.68,15.15,15.165,13.765,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-14,377,7.2,7.37,0.16000000000000003,5.71,3.3,13.765,11.3,15.68,15.15,13.274999999999999,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-15,367,3.3,7.2,7.37,0.16000000000000003,0.16999999999999998,13.274999999999999,13.765,11.3,15.68,17.615000000000002,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-16,342,0.16999999999999998,3.3,7.2,7.37,0,17.615000000000002,13.274999999999999,13.765,11.3,19.255,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-17,394,0,0.16999999999999998,3.3,7.2,0.1,19.255,17.615000000000002,13.274999999999999,13.765,19.05,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-18,420,0.1,0,0.16999999999999998,3.3,0.07,19.05,19.255,17.615000000000002,13.274999999999999,15.43,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-19,367,0.07,0.1,0,0.16999999999999998,2.89,15.43,19.05,19.255,17.615000000000002,17.205,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-20,352,2.89,0.07,0.1,0,6.29,17.205,15.43,19.05,19.255,11.86,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-21,374,6.29,2.89,0.07,0.1,0.6,11.86,17.205,15.43,19.05,13.345,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-22,359,0.6,6.29,2.89,0.07,0,13.345,11.86,17.205,15.43,13.36,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-23,353,0,0.6,6.29,2.89,0.03,13.36,13.345,11.86,17.205,15.855,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-24,390,0.03,0,0.6,6.29,0,15.855,13.36,13.345,11.86,15.5,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-25,385,0,0.03,0,0.6,0,15.5,15.855,13.36,13.345,14.59,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-26,373,0,0,0.03,0,0.15000000000000002,14.59,15.5,15.855,13.36,17.405,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-27,381,0.15000000000000002,0,0,0.03,0.05,17.405,14.59,15.5,15.855,18.400000000000002,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-28,369,0.05,0.15000000000000002,0,0,0.020000000000000004,18.400000000000002,17.405,14.59,15.5,14.58,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-29,374,0.020000000000000004,0.05,0.15000000000000002,0,0,14.58,18.400000000000002,17.405,14.59,15.925,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-30,352,0,0.020000000000000004,0.05,0.15000000000000002,0.05,15.925,14.58,18.400000000000002,17.405,15.34,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-05-31,396,0.05,0,0.020000000000000004,0.05,10.94,15.34,15.925,14.58,18.400000000000002,10.93,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-01,377,10.94,0.05,0,0.020000000000000004,1.57,10.93,15.34,15.925,14.58,10.065,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-02,364,1.57,10.94,0.05,0,0.54,10.065,10.93,15.34,15.925,12.155,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-03,380,0.54,1.57,10.94,0.05,0.27,12.155,10.065,10.93,15.34,10.585,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2015-06-04,373,0.38,0.54,1.57,10.94,4.720000000000001,10.585,12.155,10.065,10.93,13.475,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-05,371,4.720000000000001,0.12000000000000001,0.54,1.57,0.13,13.475,10.585,12.155,10.065,14.43,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-06,367,0.13,4.720000000000001,0.79,0.54,0,14.43,13.475,10.585,12.155,12.735,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2015-06-07,363,0,0.13,4.720000000000001,0.84,0,12.735,14.43,13.475,10.585,16.765,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2015-06-08,352,0,0,0.13,4.720000000000001,4.5,16.765,12.735,14.43,13.475,13.01,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-09,409,4.5,0,0,0.13,0.84,13.01,16.765,12.735,14.43,11.91,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-10,354,0.84,4.5,0,0,0,11.91,13.01,16.765,12.735,13.695,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-11,359,0,0.84,4.5,0,0.08,13.695,11.91,13.01,16.765,12.76,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-12,386,0.08,0,0.84,4.5,0,12.76,13.695,11.91,13.01,16.705000000000002,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2015-06-13,349,0.07,0.08,0,0.84,0.020000000000000004,16.705000000000002,12.76,13.695,11.91,17.19,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-14,382,0.020000000000000004,0.24,0.08,0,0,17.19,16.705000000000002,12.76,13.695,16.265,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-15,401,0,0.020000000000000004,0.13,0.08,5.97,16.265,17.19,16.705000000000002,12.76,15.030000000000001,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2015-06-16,360,5.97,0,0.020000000000000004,3.2,0.22,15.030000000000001,16.265,17.19,16.705000000000002,13.75,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2015-06-17,350,0.22,5.97,0,0.020000000000000004,0.63,13.75,15.030000000000001,16.265,17.19,10.975000000000001,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-18,368,0.63,0.22,5.97,0,0.13,10.975000000000001,13.75,15.030000000000001,16.265,11.135,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-19,357,0.13,0.63,0.22,5.97,0.15000000000000002,11.135,10.975000000000001,13.75,15.030000000000001,11.545,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-20,351,0.15000000000000002,0.13,0.63,0.22,0.26,11.545,11.135,10.975000000000001,13.75,11.78,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-21,392,0.26,0.15000000000000002,0.13,0.63,0.020000000000000004,11.78,11.545,11.135,10.975000000000001,12.645,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-22,392,0.020000000000000004,0.26,0.15000000000000002,0.13,0,12.645,11.78,11.545,11.135,16.915,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-23,370,0,0.020000000000000004,0.26,0.15000000000000002,0.24,16.915,12.645,11.78,11.545,16.02,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-24,383,0.24,0,0.020000000000000004,0.26,0.08,16.02,16.915,12.645,11.78,12.685,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-25,360,0.08,0.24,0,0.020000000000000004,0.020000000000000004,12.685,16.02,16.915,12.645,15.26,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-26,374,0.020000000000000004,0.08,0.24,0,0.03,15.26,12.685,16.02,16.915,11.98,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-27,366,0.03,0.020000000000000004,0.08,0.24,0,11.98,15.26,12.685,16.02,13.335,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-28,361,0,0.03,0.020000000000000004,0.08,0,13.335,11.98,15.26,12.685,12.675,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-06-29,374,0,0,0.03,0.020000000000000004,0.37,12.675,13.335,11.98,15.26,12.695,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2015-06-30,362,0.37,0,0,0.03,0.08,12.695,12.675,13.335,11.98,13.615,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-01,362,0.08,0.53,0,0,1.5,13.615,12.695,12.675,13.335,10.965,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2015-07-02,364,0.020000000000000004,0.08,1.16,0,2.07,10.965,13.615,12.695,12.675,9.780000000000001,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2015-07-03,345,2.07,0.03,0.08,0.11,0.03,9.780000000000001,10.965,13.615,12.695,9.17,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2015-07-04,355,0.03,2.07,0.3,0.08,3.29,9.17,9.780000000000001,10.965,13.615,13.44,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2015-07-05,344,3.29,0.03,2.07,0.12000000000000001,0.9400000000000001,13.44,9.17,9.780000000000001,10.965,10.16,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2015-07-06,369,0.9400000000000001,3.29,0.03,2.07,1.93,10.16,13.44,9.17,9.780000000000001,14.085,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-07,357,1.93,0.9400000000000001,3.29,0.03,0,14.085,10.16,13.44,9.17,13.485,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-08,354,0,1.93,0.9400000000000001,3.29,0.020000000000000004,13.485,14.085,10.16,13.44,11.780000000000001,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-09,367,0.020000000000000004,0,1.93,0.9400000000000001,0,11.780000000000001,13.485,14.085,10.16,13.200000000000001,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-10,357,0,0.020000000000000004,0,1.93,1.5,13.200000000000001,11.780000000000001,13.485,14.085,12.215,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-11,345,1.5,0,0.020000000000000004,0,2.02,12.215,13.200000000000001,11.780000000000001,13.485,10.780000000000001,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-12,356,2.02,1.5,0,0.020000000000000004,27.59,10.780000000000001,12.215,13.200000000000001,11.780000000000001,11.065,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-13,369,27.59,2.02,1.5,0,7.11,11.065,10.780000000000001,12.215,13.200000000000001,8.44,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-14,351,7.11,27.59,2.02,1.5,7.8,8.44,11.065,10.780000000000001,12.215,9.53,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-15,363,7.8,7.11,27.59,2.02,0,9.53,8.44,11.065,10.780000000000001,11.915000000000001,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-16,379,0,7.8,7.11,27.59,3.25,11.915000000000001,9.53,8.44,11.065,11.145,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-17,360,3.25,0,7.8,7.11,2.64,11.145,11.915000000000001,9.53,8.44,10.695,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-18,335,2.64,3.25,0,7.8,0.03,10.695,11.145,11.915000000000001,9.53,12.435,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-19,379,0.03,2.64,3.25,0,0.12000000000000001,12.435,10.695,11.145,11.915000000000001,13.17,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-20,401,0.12000000000000001,0.03,2.64,3.25,0,13.17,12.435,10.695,11.145,15.535,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-21,372,0,0.12000000000000001,0.03,2.64,3.04,15.535,13.17,12.435,10.695,15.135,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-22,376,3.04,0,0.12000000000000001,0.03,0.11,15.135,15.535,13.17,12.435,14.605,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-23,360,0.11,3.04,0,0.12000000000000001,2.62,14.605,15.135,15.535,13.17,13.43,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-24,378,2.62,0.11,3.04,0,4.45,13.43,14.605,15.135,15.535,12.1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-25,345,4.45,2.62,0.11,3.04,3.14,12.1,13.43,14.605,15.135,10.415000000000001,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-26,378,3.14,4.45,2.62,0.11,0.74,10.415000000000001,12.1,13.43,14.605,12.31,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-27,382,0.74,3.14,4.45,2.62,0.5,12.31,10.415000000000001,12.1,13.43,14.084999999999999,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-28,383,0.5,0.74,3.14,4.45,0,14.084999999999999,12.31,10.415000000000001,12.1,12.45,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-29,362,0,0.5,0.74,3.14,0.05,12.45,14.084999999999999,12.31,10.415000000000001,11.285,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-30,369,0.05,0,0.5,0.74,1.18,11.285,12.45,14.084999999999999,12.31,12.870000000000001,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-07-31,382,1.18,0.05,0,0.5,1.11,12.870000000000001,11.285,12.45,14.084999999999999,10.4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-01,349,1.11,1.18,0.05,0,0.39,10.4,12.870000000000001,11.285,12.45,13.2,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-02,364,0.39,1.11,1.18,0.05,6.3500000000000005,13.2,10.4,12.870000000000001,11.285,9.57,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-03,398,6.3500000000000005,0.39,1.11,1.18,0.56,9.57,13.2,10.4,12.870000000000001,10.1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-04,370,0.56,6.3500000000000005,0.39,1.11,2.17,10.1,9.57,13.2,10.4,10.275,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-05,367,2.17,0.56,6.3500000000000005,0.39,2.56,10.275,10.1,9.57,13.2,12.415,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-06,375,2.56,2.17,0.56,6.3500000000000005,3.29,12.415,10.275,10.1,9.57,11.81,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-07,352,3.29,2.56,2.17,0.56,0.8,11.81,12.415,10.275,10.1,11.325,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-08,345,0.8,3.29,2.56,2.17,0.09000000000000001,11.325,11.81,12.415,10.275,11.365,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-09,381,0.09000000000000001,0.8,3.29,2.56,0.36,11.365,11.325,11.81,12.415,14.59,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-10,381,0.36,0.09000000000000001,0.8,3.29,0.41000000000000003,14.59,11.365,11.325,11.81,13.325,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-11,369,0.41000000000000003,0.36,0.09000000000000001,0.8,0.09,13.325,14.59,11.365,11.325,13.045,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-12,364,0.09,0.41000000000000003,0.36,0.09000000000000001,2.2600000000000002,13.045,13.325,14.59,11.365,12.67,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-13,356,2.2600000000000002,0.09,0.41000000000000003,0.36,0.16999999999999998,12.67,13.045,13.325,14.59,14.504999999999999,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-14,373,0.16999999999999998,2.2600000000000002,0.09,0.41000000000000003,1.37,14.504999999999999,12.67,13.045,13.325,14.515,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-15,347,1.37,0.16999999999999998,2.2600000000000002,0.09,0.05,14.515,14.504999999999999,12.67,13.045,15.87,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-16,374,0.05,1.37,0.16999999999999998,2.2600000000000002,3.87,15.87,14.515,14.504999999999999,12.67,11.12,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-17,405,3.87,0.05,1.37,0.16999999999999998,2.79,11.12,15.87,14.515,14.504999999999999,9.825,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-18,355,2.79,3.87,0.05,1.37,0.08,9.825,11.12,15.87,14.515,13.385,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-19,358,0.08,2.79,3.87,0.05,0.07,13.385,9.825,11.12,15.87,15.68,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-20,391,0.07,0.08,2.79,3.87,0,15.68,13.385,9.825,11.12,17.205,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-21,364,0,0.07,0.08,2.79,0.03,17.205,15.68,13.385,9.825,18.76,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-22,346,0.03,0,0.07,0.08,0,18.76,17.205,15.68,13.385,16.305,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-23,405,0,0.03,0,0.07,0,16.305,18.76,17.205,15.68,13.535,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-24,394,0,0,0.03,0,0,13.535,16.305,18.76,17.205,12.75,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-25,375,0,0,0,0.03,0.020000000000000004,12.75,13.535,16.305,18.76,15.74,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-26,356,0.020000000000000004,0,0,0,1.21,15.74,12.75,13.535,16.305,10.745,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-27,368,1.21,0.020000000000000004,0,0,19.64,10.745,15.74,12.75,13.535,12.76,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-28,359,19.64,1.21,0.020000000000000004,0,1.05,12.76,10.745,15.74,12.75,10.43,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015-08-29,351,1.05,19.64,1.21,0.020000000000000004,1.96,10.43,12.76,10.745,15.74,12.44,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
